"","id","group"
"2917",2917,"Emotion Ad"
"2918",2918,"Reason Ad"
"2919",2919,"Emotion Ad"
"2920",2920,"Control"
"2921",2921,"Reason Ad"
"2922",2922,"Emotion Ad"
"2923",2923,"Emotion Ad"
"2924",2924,"Control"
"2925",2925,"Reason Ad"
"2926",2926,"Control"
"2927",2927,"Reason Ad"
"2928",2928,"Emotion Ad"
"2929",2929,"Reason Ad"
"2930",2930,"Control"
"2931",2931,"Control"
"2932",2932,"Control"
"2933",2933,"Control"
"2934",2934,"Reason Ad"
"2935",2935,"Control"
"2936",2936,"Emotion Ad"
"2937",2937,"Control"
"2938",2938,"Reason Ad"
"2939",2939,"Reason Ad"
"2940",2940,"Control"
"2941",2941,"Reason Ad"
"2942",2942,"Emotion Ad"
"2943",2943,"Reason Ad"
"2944",2944,"Control"
"2945",2945,"Emotion Ad"
"2946",2946,"Reason Ad"
"2947",2947,"Emotion Ad"
"2948",2948,"Reason Ad"
"2949",2949,"Control"
"2950",2950,"Emotion Ad"
"2951",2951,"Control"
"2952",2952,"Control"
"2953",2953,"Reason Ad"
"2954",2954,"Control"
"2955",2955,"Control"
"2956",2956,"Reason Ad"
"2957",2957,"Reason Ad"
"2958",2958,"Emotion Ad"
"2959",2959,"Reason Ad"
"2960",2960,"Control"
"2961",2961,"Emotion Ad"
"2962",2962,"Emotion Ad"
"2963",2963,"Control"
"2964",2964,"Emotion Ad"
"2965",2965,"Control"
"2966",2966,"Control"
"2967",2967,"Control"
"2968",2968,"Reason Ad"
"2969",2969,"Control"
"2970",2970,"Control"
"2971",2971,"Control"
"2972",2972,"Reason Ad"
"2973",2973,"Emotion Ad"
"2974",2974,"Reason Ad"
"2975",2975,"Reason Ad"
"2976",2976,"Emotion Ad"
"2977",2977,"Control"
"2978",2978,"Reason Ad"
"2979",2979,"Emotion Ad"
"2980",2980,"Emotion Ad"
"2981",2981,"Reason Ad"
"2982",2982,"Emotion Ad"
"2983",2983,"Control"
"2984",2984,"Control"
"2985",2985,"Reason Ad"
"2986",2986,"Control"
"2987",2987,"Control"
"2988",2988,"Reason Ad"
"2989",2989,"Reason Ad"
"2990",2990,"Emotion Ad"
"2991",2991,"Control"
"2992",2992,"Control"
"2993",2993,"Emotion Ad"
"2994",2994,"Control"
"2995",2995,"Emotion Ad"
"2996",2996,"Control"
"2997",2997,"Reason Ad"
"2998",2998,"Control"
"2999",2999,"Reason Ad"
"3000",3000,"Control"
"3001",3001,"Emotion Ad"
"3002",3002,"Emotion Ad"
"3003",3003,"Reason Ad"
"3004",3004,"Emotion Ad"
"3005",3005,"Control"
"3006",3006,"Emotion Ad"
"3007",3007,"Emotion Ad"
"3008",3008,"Emotion Ad"
"3009",3009,"Emotion Ad"
"3010",3010,"Control"
"3011",3011,"Reason Ad"
"3012",3012,"Control"
"3013",3013,"Reason Ad"
"3014",3014,"Reason Ad"
"3015",3015,"Emotion Ad"
"3016",3016,"Emotion Ad"
"3017",3017,"Control"
"3018",3018,"Reason Ad"
"3019",3019,"Reason Ad"
"3020",3020,"Control"
"3021",3021,"Control"
"3022",3022,"Emotion Ad"
"3023",3023,"Reason Ad"
"3024",3024,"Reason Ad"
"3025",3025,"Reason Ad"
"3026",3026,"Reason Ad"
"3027",3027,"Reason Ad"
"3028",3028,"Reason Ad"
"3029",3029,"Emotion Ad"
"3030",3030,"Reason Ad"
"3031",3031,"Reason Ad"
"3032",3032,"Emotion Ad"
"3033",3033,"Reason Ad"
"3034",3034,"Reason Ad"
"3035",3035,"Emotion Ad"
"3036",3036,"Emotion Ad"
"3037",3037,"Reason Ad"
"3038",3038,"Emotion Ad"
"3039",3039,"Emotion Ad"
"3040",3040,"Reason Ad"
"3041",3041,"Emotion Ad"
"3042",3042,"Emotion Ad"
"3043",3043,"Control"
"3044",3044,"Emotion Ad"
"3045",3045,"Control"
"3046",3046,"Reason Ad"
"3047",3047,"Reason Ad"
"3048",3048,"Emotion Ad"
"3049",3049,"Reason Ad"
"3050",3050,"Reason Ad"
"3051",3051,"Reason Ad"
"3052",3052,"Control"
"3053",3053,"Reason Ad"
"3054",3054,"Reason Ad"
"3055",3055,"Emotion Ad"
"3056",3056,"Reason Ad"
"3057",3057,"Control"
"3058",3058,"Emotion Ad"
"3059",3059,"Emotion Ad"
"3060",3060,"Emotion Ad"
"3061",3061,"Control"
"3062",3062,"Reason Ad"
"3063",3063,"Control"
"3064",3064,"Reason Ad"
"3065",3065,"Reason Ad"
"3066",3066,"Reason Ad"
"3067",3067,"Emotion Ad"
"3068",3068,"Emotion Ad"
"3069",3069,"Emotion Ad"
"3070",3070,"Control"
"3071",3071,"Emotion Ad"
"3072",3072,"Control"
"3073",3073,"Control"
"3074",3074,"Control"
"3075",3075,"Reason Ad"
"3076",3076,"Emotion Ad"
"3077",3077,"Control"
"3078",3078,"Control"
"3079",3079,"Control"
"3080",3080,"Reason Ad"
"3081",3081,"Reason Ad"
"3082",3082,"Emotion Ad"
"3083",3083,"Emotion Ad"
"3084",3084,"Control"
"3085",3085,"Control"
"3086",3086,"Control"
"3087",3087,"Emotion Ad"
"3088",3088,"Emotion Ad"
"3089",3089,"Reason Ad"
"3090",3090,"Control"
"3091",3091,"Emotion Ad"
"3092",3092,"Emotion Ad"
"3093",3093,"Emotion Ad"
"3094",3094,"Control"
"3095",3095,"Control"
"3096",3096,"Control"
"3097",3097,"Control"
"3098",3098,"Control"
"3099",3099,"Emotion Ad"
"3100",3100,"Emotion Ad"
"3101",3101,"Reason Ad"
"3102",3102,"Emotion Ad"
"3103",3103,"Reason Ad"
"3104",3104,"Emotion Ad"
"3105",3105,"Emotion Ad"
"3106",3106,"Control"
"3107",3107,"Control"
"3108",3108,"Control"
"3109",3109,"Emotion Ad"
"3110",3110,"Control"
"3111",3111,"Reason Ad"
"3112",3112,"Emotion Ad"
"3113",3113,"Reason Ad"
"3114",3114,"Control"
"3115",3115,"Reason Ad"
"3116",3116,"Reason Ad"
"3117",3117,"Reason Ad"
"3118",3118,"Reason Ad"
"3119",3119,"Control"
"3120",3120,"Emotion Ad"
"3121",3121,"Emotion Ad"
"3122",3122,"Reason Ad"
"3123",3123,"Reason Ad"
"3124",3124,"Reason Ad"
"3125",3125,"Control"
"3126",3126,"Reason Ad"
"3127",3127,"Control"
"3128",3128,"Control"
"3129",3129,"Emotion Ad"
"3130",3130,"Reason Ad"
"3131",3131,"Reason Ad"
"3132",3132,"Reason Ad"
"3133",3133,"Reason Ad"
"3134",3134,"Control"
"3135",3135,"Reason Ad"
"3136",3136,"Control"
"3137",3137,"Control"
"3138",3138,"Emotion Ad"
"3139",3139,"Emotion Ad"
"3140",3140,"Reason Ad"
"3141",3141,"Emotion Ad"
"3142",3142,"Control"
"3143",3143,"Reason Ad"
"3144",3144,"Emotion Ad"
"3145",3145,"Reason Ad"
"3146",3146,"Emotion Ad"
"3147",3147,"Emotion Ad"
"3148",3148,"Reason Ad"
"3149",3149,"Emotion Ad"
"3150",3150,"Control"
"3151",3151,"Reason Ad"
"3152",3152,"Emotion Ad"
"3153",3153,"Control"
"3154",3154,"Emotion Ad"
"3155",3155,"Emotion Ad"
"3156",3156,"Control"
"3157",3157,"Control"
"3158",3158,"Emotion Ad"
"3159",3159,"Emotion Ad"
"3160",3160,"Reason Ad"
"3161",3161,"Control"
"3162",3162,"Reason Ad"
"3163",3163,"Emotion Ad"
"3164",3164,"Emotion Ad"
"3165",3165,"Emotion Ad"
"3166",3166,"Control"
"3167",3167,"Control"
"3168",3168,"Control"
"3169",3169,"Control"
"3170",3170,"Emotion Ad"
"3171",3171,"Reason Ad"
"3172",3172,"Reason Ad"
"3173",3173,"Control"
"3174",3174,"Control"
"3175",3175,"Reason Ad"
"3176",3176,"Reason Ad"
"3177",3177,"Emotion Ad"
"3178",3178,"Reason Ad"
"3179",3179,"Control"
"3180",3180,"Emotion Ad"
"3181",3181,"Reason Ad"
"3182",3182,"Reason Ad"
"3183",3183,"Reason Ad"
"3184",3184,"Reason Ad"
"3185",3185,"Emotion Ad"
"3186",3186,"Reason Ad"
"3187",3187,"Control"
"3188",3188,"Reason Ad"
"3189",3189,"Emotion Ad"
"3190",3190,"Emotion Ad"
"3191",3191,"Reason Ad"
"3192",3192,"Control"
"3193",3193,"Emotion Ad"
"3194",3194,"Emotion Ad"
"3195",3195,"Reason Ad"
"3196",3196,"Emotion Ad"
"3197",3197,"Control"
"3198",3198,"Control"
"3199",3199,"Emotion Ad"
"3200",3200,"Emotion Ad"
"3201",3201,"Emotion Ad"
"3202",3202,"Control"
"3203",3203,"Control"
"3204",3204,"Emotion Ad"
"3205",3205,"Emotion Ad"
"3206",3206,"Emotion Ad"
"3207",3207,"Reason Ad"
"3208",3208,"Reason Ad"
"3209",3209,"Reason Ad"
"3210",3210,"Emotion Ad"
"3211",3211,"Emotion Ad"
"3212",3212,"Reason Ad"
"3213",3213,"Reason Ad"
"3214",3214,"Emotion Ad"
"3215",3215,"Emotion Ad"
"3216",3216,"Reason Ad"
"3217",3217,"Control"
"3218",3218,"Reason Ad"
"3219",3219,"Emotion Ad"
"3220",3220,"Control"
"3221",3221,"Emotion Ad"
"3222",3222,"Control"
"3223",3223,"Emotion Ad"
"3224",3224,"Emotion Ad"
"3225",3225,"Emotion Ad"
"3226",3226,"Control"
"3227",3227,"Reason Ad"
"3228",3228,"Emotion Ad"
"3229",3229,"Reason Ad"
"3230",3230,"Reason Ad"
"3231",3231,"Control"
"3232",3232,"Reason Ad"
"3233",3233,"Emotion Ad"
"3234",3234,"Emotion Ad"
"3235",3235,"Emotion Ad"
"3236",3236,"Control"
"3237",3237,"Reason Ad"
"3238",3238,"Control"
"3239",3239,"Emotion Ad"
"3240",3240,"Control"
"3241",3241,"Reason Ad"
"3242",3242,"Reason Ad"
"3243",3243,"Reason Ad"
"3244",3244,"Control"
"3245",3245,"Reason Ad"
"3246",3246,"Reason Ad"
"3247",3247,"Control"
"3248",3248,"Reason Ad"
"3249",3249,"Reason Ad"
"3250",3250,"Control"
"3251",3251,"Emotion Ad"
"3252",3252,"Emotion Ad"
"3253",3253,"Control"
"3254",3254,"Reason Ad"
"3255",3255,"Emotion Ad"
"3256",3256,"Emotion Ad"
"3257",3257,"Control"
"3258",3258,"Control"
"3259",3259,"Reason Ad"
"3260",3260,"Emotion Ad"
"3261",3261,"Reason Ad"
"3262",3262,"Emotion Ad"
"3263",3263,"Control"
"3264",3264,"Emotion Ad"
"3265",3265,"Emotion Ad"
"3266",3266,"Control"
"3267",3267,"Control"
"3268",3268,"Emotion Ad"
"3269",3269,"Control"
"3270",3270,"Control"
"3271",3271,"Emotion Ad"
"3272",3272,"Control"
"3273",3273,"Emotion Ad"
"3274",3274,"Emotion Ad"
"3275",3275,"Reason Ad"
"3276",3276,"Emotion Ad"
"3277",3277,"Reason Ad"
"3278",3278,"Control"
"3279",3279,"Control"
"3280",3280,"Emotion Ad"
"3281",3281,"Reason Ad"
"3282",3282,"Emotion Ad"
"3283",3283,"Control"
"3284",3284,"Control"
"3285",3285,"Reason Ad"
"3286",3286,"Emotion Ad"
"3287",3287,"Emotion Ad"
"3288",3288,"Reason Ad"
"3289",3289,"Emotion Ad"
"3290",3290,"Control"
"3291",3291,"Control"
"3292",3292,"Reason Ad"
"3293",3293,"Reason Ad"
"3294",3294,"Reason Ad"
"3295",3295,"Control"
"3296",3296,"Reason Ad"
"3297",3297,"Reason Ad"
"3298",3298,"Reason Ad"
"3299",3299,"Control"
"3300",3300,"Emotion Ad"
"3301",3301,"Control"
"3302",3302,"Control"
"3303",3303,"Control"
"3304",3304,"Emotion Ad"
"3305",3305,"Emotion Ad"
"3306",3306,"Reason Ad"
"3307",3307,"Reason Ad"
"3308",3308,"Emotion Ad"
"3309",3309,"Emotion Ad"
"3310",3310,"Control"
"3311",3311,"Reason Ad"
"3312",3312,"Reason Ad"
"3313",3313,"Reason Ad"
"3314",3314,"Control"
"3315",3315,"Reason Ad"
"3316",3316,"Emotion Ad"
"3317",3317,"Control"
"3318",3318,"Control"
"3319",3319,"Control"
"3320",3320,"Reason Ad"
"3321",3321,"Emotion Ad"
"3322",3322,"Emotion Ad"
"3323",3323,"Control"
"3324",3324,"Control"
"3325",3325,"Reason Ad"
"3326",3326,"Emotion Ad"
"3327",3327,"Control"
"3328",3328,"Reason Ad"
"3329",3329,"Control"
"3330",3330,"Reason Ad"
"3331",3331,"Reason Ad"
"3332",3332,"Reason Ad"
"3333",3333,"Reason Ad"
"3334",3334,"Reason Ad"
"3335",3335,"Emotion Ad"
"3336",3336,"Reason Ad"
"3337",3337,"Emotion Ad"
"3338",3338,"Control"
"3339",3339,"Reason Ad"
"3340",3340,"Reason Ad"
"3341",3341,"Reason Ad"
"3342",3342,"Reason Ad"
"3343",3343,"Emotion Ad"
"3344",3344,"Reason Ad"
"3345",3345,"Control"
"3346",3346,"Control"
"3347",3347,"Control"
"3348",3348,"Reason Ad"
"3349",3349,"Emotion Ad"
"3350",3350,"Reason Ad"
"3351",3351,"Emotion Ad"
"3352",3352,"Reason Ad"
"3353",3353,"Emotion Ad"
"3354",3354,"Emotion Ad"
"3355",3355,"Reason Ad"
"3356",3356,"Control"
"3357",3357,"Emotion Ad"
"3358",3358,"Control"
"3359",3359,"Control"
"3360",3360,"Control"
"3361",3361,"Control"
"3362",3362,"Reason Ad"
"3363",3363,"Reason Ad"
"3364",3364,"Reason Ad"
"3365",3365,"Control"
"3366",3366,"Reason Ad"
"3367",3367,"Control"
"3368",3368,"Control"
"3369",3369,"Emotion Ad"
"3370",3370,"Control"
"3371",3371,"Emotion Ad"
"3372",3372,"Reason Ad"
"3373",3373,"Emotion Ad"
"3374",3374,"Reason Ad"
"3375",3375,"Control"
"3376",3376,"Reason Ad"
"3377",3377,"Emotion Ad"
"3378",3378,"Control"
"3379",3379,"Control"
"3380",3380,"Control"
"3381",3381,"Reason Ad"
"3382",3382,"Control"
"3383",3383,"Reason Ad"
"3384",3384,"Reason Ad"
"3385",3385,"Control"
"3386",3386,"Control"
"3387",3387,"Emotion Ad"
"3388",3388,"Reason Ad"
"3389",3389,"Reason Ad"
"3390",3390,"Reason Ad"
"3391",3391,"Control"
"3392",3392,"Reason Ad"
"3393",3393,"Control"
"3394",3394,"Reason Ad"
"3395",3395,"Reason Ad"
"3396",3396,"Control"
"3397",3397,"Reason Ad"
"3398",3398,"Reason Ad"
"3399",3399,"Control"
"3400",3400,"Reason Ad"
"3401",3401,"Control"
"3402",3402,"Control"
"3403",3403,"Control"
"3404",3404,"Reason Ad"
"3405",3405,"Emotion Ad"
"3406",3406,"Control"
"3407",3407,"Emotion Ad"
"3408",3408,"Control"
"3409",3409,"Reason Ad"
"3410",3410,"Control"
"3411",3411,"Control"
"3412",3412,"Emotion Ad"
"3413",3413,"Control"
"3414",3414,"Control"
"3415",3415,"Reason Ad"
"3416",3416,"Reason Ad"
"3417",3417,"Reason Ad"
"3418",3418,"Control"
"3419",3419,"Emotion Ad"
"3420",3420,"Reason Ad"
"3421",3421,"Emotion Ad"
"3422",3422,"Reason Ad"
"3423",3423,"Emotion Ad"
"3424",3424,"Emotion Ad"
"3425",3425,"Control"
"3426",3426,"Control"
"3427",3427,"Reason Ad"
"3428",3428,"Reason Ad"
"3429",3429,"Emotion Ad"
"3430",3430,"Control"
"3431",3431,"Control"
"3432",3432,"Control"
"3433",3433,"Reason Ad"
"3434",3434,"Reason Ad"
"3435",3435,"Control"
"3436",3436,"Reason Ad"
"3437",3437,"Emotion Ad"
"3438",3438,"Emotion Ad"
"3439",3439,"Reason Ad"
"3440",3440,"Control"
"3441",3441,"Reason Ad"
"3442",3442,"Reason Ad"
"3443",3443,"Emotion Ad"
"3444",3444,"Control"
"3445",3445,"Control"
"3446",3446,"Reason Ad"
"3447",3447,"Control"
"3448",3448,"Emotion Ad"
"3449",3449,"Reason Ad"
"3450",3450,"Control"
"3451",3451,"Control"
"3452",3452,"Control"
"3453",3453,"Control"
"3454",3454,"Control"
"3455",3455,"Control"
"3456",3456,"Control"
"3457",3457,"Control"
"3458",3458,"Reason Ad"
"3459",3459,"Emotion Ad"
"3460",3460,"Reason Ad"
"3461",3461,"Emotion Ad"
"3462",3462,"Reason Ad"
"3463",3463,"Control"
"3464",3464,"Emotion Ad"
"3465",3465,"Control"
"3466",3466,"Reason Ad"
"3467",3467,"Emotion Ad"
"3468",3468,"Reason Ad"
"3469",3469,"Control"
"3470",3470,"Control"
"3471",3471,"Control"
"3472",3472,"Reason Ad"
"3473",3473,"Emotion Ad"
"3474",3474,"Reason Ad"
"3475",3475,"Emotion Ad"
"3476",3476,"Control"
"3477",3477,"Emotion Ad"
"3478",3478,"Control"
"3479",3479,"Reason Ad"
"3480",3480,"Emotion Ad"
"3481",3481,"Reason Ad"
"3482",3482,"Reason Ad"
"3483",3483,"Control"
"3484",3484,"Reason Ad"
"3485",3485,"Emotion Ad"
"3486",3486,"Emotion Ad"
"3487",3487,"Control"
"3488",3488,"Reason Ad"
"3489",3489,"Control"
"3490",3490,"Emotion Ad"
"3491",3491,"Reason Ad"
"3492",3492,"Emotion Ad"
"3493",3493,"Emotion Ad"
"3494",3494,"Emotion Ad"
"3495",3495,"Emotion Ad"
"3496",3496,"Control"
"3497",3497,"Reason Ad"
"3498",3498,"Control"
"3499",3499,"Reason Ad"
"3500",3500,"Reason Ad"
"3501",3501,"Reason Ad"
"3502",3502,"Control"
"3503",3503,"Emotion Ad"
"3504",3504,"Reason Ad"
"3505",3505,"Control"
"3506",3506,"Reason Ad"
"3507",3507,"Emotion Ad"
"3508",3508,"Emotion Ad"
"3509",3509,"Reason Ad"
"3510",3510,"Control"
"3511",3511,"Control"
"3512",3512,"Emotion Ad"
"3513",3513,"Control"
"3514",3514,"Emotion Ad"
"3515",3515,"Emotion Ad"
"3516",3516,"Control"
"3517",3517,"Control"
"3518",3518,"Reason Ad"
"3519",3519,"Reason Ad"
"3520",3520,"Emotion Ad"
"3521",3521,"Control"
"3522",3522,"Emotion Ad"
"3523",3523,"Reason Ad"
"3524",3524,"Reason Ad"
"3525",3525,"Control"
"3526",3526,"Emotion Ad"
"3527",3527,"Control"
"3528",3528,"Control"
"3529",3529,"Emotion Ad"
"3530",3530,"Emotion Ad"
"3531",3531,"Control"
"3532",3532,"Reason Ad"
"3533",3533,"Control"
"3534",3534,"Emotion Ad"
"3535",3535,"Control"
"3536",3536,"Reason Ad"
"3537",3537,"Emotion Ad"
"3538",3538,"Emotion Ad"
"3539",3539,"Emotion Ad"
"3540",3540,"Emotion Ad"
"3541",3541,"Emotion Ad"
"3542",3542,"Reason Ad"
"3543",3543,"Control"
"3544",3544,"Emotion Ad"
"3545",3545,"Emotion Ad"
"3546",3546,"Reason Ad"
"3547",3547,"Reason Ad"
"3548",3548,"Reason Ad"
"3549",3549,"Control"
"3550",3550,"Emotion Ad"
"3551",3551,"Emotion Ad"
"3552",3552,"Control"
"3553",3553,"Control"
"3554",3554,"Reason Ad"
"3555",3555,"Reason Ad"
"3556",3556,"Emotion Ad"
"3557",3557,"Emotion Ad"
"3558",3558,"Reason Ad"
"3559",3559,"Control"
"3560",3560,"Control"
"3561",3561,"Control"
"3562",3562,"Control"
"3563",3563,"Reason Ad"
"3564",3564,"Reason Ad"
"3565",3565,"Emotion Ad"
"3566",3566,"Emotion Ad"
"3567",3567,"Control"
"3568",3568,"Reason Ad"
"3569",3569,"Reason Ad"
"3570",3570,"Reason Ad"
"3571",3571,"Emotion Ad"
"3572",3572,"Reason Ad"
"3573",3573,"Emotion Ad"
"3574",3574,"Control"
"3575",3575,"Reason Ad"
"3576",3576,"Reason Ad"
"3577",3577,"Control"
"3578",3578,"Emotion Ad"
"3579",3579,"Reason Ad"
"3580",3580,"Control"
"3581",3581,"Emotion Ad"
"3582",3582,"Emotion Ad"
"3583",3583,"Control"
"3584",3584,"Control"
"3585",3585,"Emotion Ad"
"3586",3586,"Control"
"3587",3587,"Reason Ad"
"3588",3588,"Control"
"3589",3589,"Emotion Ad"
"3590",3590,"Reason Ad"
"3591",3591,"Emotion Ad"
"3592",3592,"Reason Ad"
"3593",3593,"Reason Ad"
"3594",3594,"Emotion Ad"
"3595",3595,"Control"
"3596",3596,"Emotion Ad"
"3597",3597,"Emotion Ad"
"3598",3598,"Control"
"3599",3599,"Reason Ad"
"3600",3600,"Emotion Ad"
"3601",3601,"Control"
"3602",3602,"Reason Ad"
"3603",3603,"Reason Ad"
"3604",3604,"Control"
"3605",3605,"Reason Ad"
"3606",3606,"Control"
"3607",3607,"Emotion Ad"
"3608",3608,"Control"
"3609",3609,"Control"
"3610",3610,"Emotion Ad"
"3611",3611,"Control"
"3612",3612,"Control"
"3613",3613,"Emotion Ad"
"3614",3614,"Emotion Ad"
"3615",3615,"Control"
"3616",3616,"Emotion Ad"
"3617",3617,"Control"
"3618",3618,"Emotion Ad"
"3619",3619,"Control"
"3620",3620,"Reason Ad"
"3621",3621,"Reason Ad"
"3622",3622,"Reason Ad"
"3623",3623,"Reason Ad"
"3624",3624,"Reason Ad"
"3625",3625,"Reason Ad"
"3626",3626,"Control"
"3627",3627,"Reason Ad"
"3628",3628,"Control"
"3629",3629,"Emotion Ad"
"3630",3630,"Emotion Ad"
"3631",3631,"Reason Ad"
"3632",3632,"Reason Ad"
"3633",3633,"Control"
"3634",3634,"Emotion Ad"
"3635",3635,"Emotion Ad"
"3636",3636,"Control"
"3637",3637,"Control"
"3638",3638,"Emotion Ad"
"3639",3639,"Reason Ad"
"3640",3640,"Control"
"3641",3641,"Reason Ad"
"3642",3642,"Control"
"3643",3643,"Emotion Ad"
"3644",3644,"Emotion Ad"
"3645",3645,"Emotion Ad"
"3646",3646,"Emotion Ad"
"3647",3647,"Emotion Ad"
"3648",3648,"Reason Ad"
"3649",3649,"Emotion Ad"
"3650",3650,"Emotion Ad"
"3651",3651,"Emotion Ad"
"3652",3652,"Emotion Ad"
"3653",3653,"Reason Ad"
"3654",3654,"Reason Ad"
"3655",3655,"Control"
"3656",3656,"Reason Ad"
"3657",3657,"Emotion Ad"
"3658",3658,"Emotion Ad"
"3659",3659,"Emotion Ad"
"3660",3660,"Emotion Ad"
"3661",3661,"Control"
"3662",3662,"Control"
"3663",3663,"Emotion Ad"
"3664",3664,"Reason Ad"
"3665",3665,"Reason Ad"
"3666",3666,"Reason Ad"
"3667",3667,"Emotion Ad"
"3668",3668,"Reason Ad"
"3669",3669,"Emotion Ad"
"3670",3670,"Reason Ad"
"3671",3671,"Reason Ad"
"3672",3672,"Control"
"3673",3673,"Emotion Ad"
"3674",3674,"Emotion Ad"
"3675",3675,"Emotion Ad"
"3676",3676,"Control"
"3677",3677,"Control"
"3678",3678,"Control"
"3679",3679,"Reason Ad"
"3680",3680,"Reason Ad"
"3681",3681,"Control"
"3682",3682,"Control"
"3683",3683,"Reason Ad"
"3684",3684,"Reason Ad"
"3685",3685,"Emotion Ad"
"3686",3686,"Reason Ad"
"3687",3687,"Emotion Ad"
"3688",3688,"Emotion Ad"
"3689",3689,"Emotion Ad"
"3690",3690,"Reason Ad"
"3691",3691,"Emotion Ad"
"3692",3692,"Emotion Ad"
"3693",3693,"Emotion Ad"
"3694",3694,"Emotion Ad"
"3695",3695,"Reason Ad"
"3696",3696,"Emotion Ad"
"3697",3697,"Reason Ad"
"3698",3698,"Reason Ad"
"3699",3699,"Control"
"3700",3700,"Reason Ad"
"3701",3701,"Emotion Ad"
"3702",3702,"Reason Ad"
"3703",3703,"Emotion Ad"
"3704",3704,"Control"
"3705",3705,"Control"
"3706",3706,"Control"
"3707",3707,"Control"
"3708",3708,"Control"
"3709",3709,"Reason Ad"
"3710",3710,"Emotion Ad"
"3711",3711,"Reason Ad"
"3712",3712,"Emotion Ad"
"3713",3713,"Emotion Ad"
"3714",3714,"Emotion Ad"
"3715",3715,"Reason Ad"
"3716",3716,"Reason Ad"
"3717",3717,"Emotion Ad"
"3718",3718,"Emotion Ad"
"3719",3719,"Emotion Ad"
"3720",3720,"Emotion Ad"
"3721",3721,"Control"
"3722",3722,"Emotion Ad"
"3723",3723,"Control"
"3724",3724,"Emotion Ad"
"3725",3725,"Reason Ad"
"3726",3726,"Emotion Ad"
"3727",3727,"Emotion Ad"
"3728",3728,"Control"
"3729",3729,"Emotion Ad"
"3730",3730,"Reason Ad"
"3731",3731,"Reason Ad"
"3732",3732,"Reason Ad"
"3733",3733,"Control"
"3734",3734,"Control"
"3735",3735,"Emotion Ad"
"3736",3736,"Control"
"3737",3737,"Control"
"3738",3738,"Emotion Ad"
"3739",3739,"Emotion Ad"
"3740",3740,"Reason Ad"
"3741",3741,"Control"
"3742",3742,"Control"
"3743",3743,"Reason Ad"
"3744",3744,"Control"
"3745",3745,"Reason Ad"
"3746",3746,"Reason Ad"
"3747",3747,"Reason Ad"
"3748",3748,"Emotion Ad"
"3749",3749,"Emotion Ad"
"3750",3750,"Control"
"3751",3751,"Reason Ad"
"3752",3752,"Emotion Ad"
"3753",3753,"Reason Ad"
"3754",3754,"Reason Ad"
"3755",3755,"Reason Ad"
"3756",3756,"Control"
"3757",3757,"Emotion Ad"
"3758",3758,"Control"
"3759",3759,"Control"
"3760",3760,"Reason Ad"
"3761",3761,"Emotion Ad"
"3762",3762,"Emotion Ad"
"3763",3763,"Reason Ad"
"3764",3764,"Reason Ad"
"3765",3765,"Emotion Ad"
"3766",3766,"Reason Ad"
"3767",3767,"Reason Ad"
"3768",3768,"Emotion Ad"
"3769",3769,"Emotion Ad"
"3770",3770,"Reason Ad"
"3771",3771,"Emotion Ad"
"3772",3772,"Control"
"3773",3773,"Reason Ad"
"3774",3774,"Control"
"3775",3775,"Reason Ad"
"3776",3776,"Reason Ad"
"3777",3777,"Emotion Ad"
"3778",3778,"Control"
"3779",3779,"Reason Ad"
"3780",3780,"Reason Ad"
"3781",3781,"Emotion Ad"
"3782",3782,"Control"
"3783",3783,"Emotion Ad"
"3784",3784,"Control"
"3785",3785,"Reason Ad"
"3786",3786,"Emotion Ad"
"3787",3787,"Emotion Ad"
"3788",3788,"Emotion Ad"
"3789",3789,"Emotion Ad"
"3790",3790,"Reason Ad"
"3791",3791,"Control"
"3792",3792,"Emotion Ad"
"3793",3793,"Reason Ad"
"3794",3794,"Emotion Ad"
"3795",3795,"Reason Ad"
"3796",3796,"Emotion Ad"
"3797",3797,"Emotion Ad"
"3798",3798,"Emotion Ad"
"3799",3799,"Reason Ad"
"3800",3800,"Reason Ad"
"3801",3801,"Control"
"3802",3802,"Control"
"3803",3803,"Reason Ad"
"3804",3804,"Control"
"3805",3805,"Reason Ad"
"3806",3806,"Emotion Ad"
"3807",3807,"Reason Ad"
"3808",3808,"Control"
"3809",3809,"Emotion Ad"
"3810",3810,"Reason Ad"
"3811",3811,"Control"
"3812",3812,"Emotion Ad"
"3813",3813,"Reason Ad"
"3814",3814,"Control"
"3815",3815,"Reason Ad"
"3816",3816,"Control"
"3817",3817,"Control"
"3818",3818,"Reason Ad"
"3819",3819,"Reason Ad"
"3820",3820,"Reason Ad"
"3821",3821,"Reason Ad"
"3822",3822,"Reason Ad"
"3823",3823,"Control"
"3824",3824,"Emotion Ad"
"3825",3825,"Control"
"3826",3826,"Control"
"3827",3827,"Emotion Ad"
"3828",3828,"Control"
"3829",3829,"Control"
"3830",3830,"Reason Ad"
"3831",3831,"Reason Ad"
"3832",3832,"Reason Ad"
"3833",3833,"Control"
"3834",3834,"Emotion Ad"
"3835",3835,"Emotion Ad"
"3836",3836,"Emotion Ad"
"3837",3837,"Control"
"3838",3838,"Reason Ad"
"3839",3839,"Control"
"3840",3840,"Emotion Ad"
"3841",3841,"Control"
"3842",3842,"Control"
"3843",3843,"Reason Ad"
"3844",3844,"Emotion Ad"
"3845",3845,"Reason Ad"
"3846",3846,"Control"
"3847",3847,"Control"
